filename,text,emotion
OAF_loaf_sad.wav,loaf,sad
OAF_loaf_happy.wav,loaf,happy
OAF_loaf_ps.wav,loaf,ps
OAF_loaf_angry.wav,loaf,angry
OAF_lore_disgust.wav,lore,disgust
OAF_live_sad.wav,live,sad
OAF_long_sad.wav,long,sad
OAF_live_ps.wav,live,ps
OAF_life_neutral.wav,life,neutral
OAF_limb_ps.wav,limb,ps
OAF_limb_fear.wav,limb,fear
OAF_live_disgust.wav,live,disgust
OAF_limb_sad.wav,limb,sad
OAF_life_angry.wav,life,angry
OAF_limb_angry.wav,limb,angry
OAF_life_happy.wav,life,happy
OAF_lid_sad.wav,lid,sad
OAF_life_ps.wav,life,ps
OAF_limb_happy.wav,limb,happy
OAF_live_fear.wav,live,fear
OAF_life_fear.wav,life,fear
OAF_limb_neutral.wav,limb,neutral
OAF_live_angry.wav,live,angry
OAF_life_sad.wav,life,sad
OAF_live_happy.wav,live,happy
OAF_limb_disgust.wav,limb,disgust
OAF_live_neutral.wav,live,neutral
OAF_pike_neutral.wav,pike,neutral
OAF_pick_angry.wav,pick,angry
OAF_pick_sad.wav,pick,sad
OAF_pick_disgust.wav,pick,disgust
OAF_phone_ps.wav,phone,ps
OAF_pike_fear.wav,pike,fear
OAF_pike_angry.wav,pike,angry
OAF_pick_neutral.wav,pick,neutral
OAF_pick_happy.wav,pick,happy
OAF_pike_happy.wav,pike,happy
OAF_pick_ps.wav,pick,ps
OAF_phone_sad.wav,phone,sad
OAF_pick_fear.wav,pick,fear
OAF_pike_ps.wav,pike,ps
OAF_pike_disgust.wav,pike,disgust
OAF_phone_neutral.wav,phone,neutral
OAF_perch_fear.wav,perch,fear
OAF_perch_angry.wav,perch,angry
OAF_perch_happy.wav,perch,happy
OAF_phone_disgust.wav,phone,disgust
OAF_phone_fear.wav,phone,fear
OAF_perch_ps.wav,perch,ps
OAF_peg_sad.wav,peg,sad
OAF_phone_angry.wav,phone,angry
OAF_perch_neutral.wav,perch,neutral
OAF_peg_ps.wav,peg,ps
OAF_perch_disgust.wav,perch,disgust
OAF_peg_neutral.wav,peg,neutral
OAF_perch_sad.wav,perch,sad
OAF_phone_happy.wav,phone,happy
OAF_pass_ps.wav,pass,ps
OAF_pass_happy.wav,pass,happy
OAF_pass_neutral.wav,pass,neutral
OAF_pearl_neutral.wav,pearl,neutral
OAF_pass_sad.wav,pass,sad
OAF_peg_happy.wav,peg,happy
OAF_pearl_disgust.wav,pearl,disgust
OAF_peg_disgust.wav,peg,disgust
OAF_pearl_ps.wav,pearl,ps
OAF_pearl_happy.wav,pearl,happy
OAF_pearl_angry.wav,pearl,angry
OAF_peg_fear.wav,peg,fear
OAF_pearl_fear.wav,pearl,fear
OAF_pearl_sad.wav,pearl,sad
OAF_peg_angry.wav,peg,angry
OAF_page_ps.wav,page,ps
OAF_pain_neutral.wav,pain,neutral
OAF_page_sad.wav,page,sad
OAF_pain_angry.wav,pain,angry
OAF_pain_ps.wav,pain,ps
OAF_page_angry.wav,page,angry
OAF_pass_angry.wav,pass,angry
OAF_page_fear.wav,page,fear
OAF_page_happy.wav,page,happy
OAF_pain_disgust.wav,pain,disgust
OAF_pain_sad.wav,pain,sad
OAF_page_neutral.wav,page,neutral
OAF_pain_happy.wav,pain,happy
OAF_pain_fear.wav,pain,fear
OAF_page_disgust.wav,page,disgust
OAF_pass_disgust.wav,pass,disgust
OAF_pass_fear.wav,pass,fear
OAF_note_fear.wav,note,fear
OAF_note_neutral.wav,note,neutral
OAF_nice_sad.wav,nice,sad
OAF_numb_neutral.wav,numb,neutral
OAF_note_sad.wav,note,sad
OAF_pad_neutral.wav,pad,neutral
OAF_pad_fear.wav,pad,fear
OAF_note_happy.wav,note,happy
OAF_numb_ps.wav,numb,ps
OAF_note_disgust.wav,note,disgust
OAF_numb_disgust.wav,numb,disgust
OAF_pad_disgust.wav,pad,disgust
OAF_numb_angry.wav,numb,angry
OAF_note_ps.wav,note,ps
OAF_pad_happy.wav,pad,happy
OAF_numb_sad.wav,numb,sad
OAF_numb_fear.wav,numb,fear
OAF_numb_happy.wav,numb,happy
OAF_pad_angry.wav,pad,angry
OAF_pad_ps.wav,pad,ps
OAF_pad_sad.wav,pad,sad
OAF_nice_happy.wav,nice,happy
OAF_note_angry.wav,note,angry
OAF_neat_happy.wav,neat,happy
OAF_neat_ps.wav,neat,ps
OAF_neat_fear.wav,neat,fear
OAF_near_happy.wav,near,happy
OAF_nice_neutral.wav,nice,neutral
OAF_nice_fear.wav,nice,fear
OAF_nice_disgust.wav,nice,disgust
OAF_neat_neutral.wav,neat,neutral
OAF_near_disgust.wav,near,disgust
OAF_neat_sad.wav,neat,sad
OAF_near_ps.wav,near,ps
OAF_neat_disgust.wav,neat,disgust
OAF_near_sad.wav,near,sad
OAF_neat_angry.wav,neat,angry
OAF_near_neutral.wav,near,neutral
OAF_nice_angry.wav,nice,angry
OAF_nice_ps.wav,nice,ps
OAF_name_ps.wav,name,ps
OAF_name_happy.wav,name,happy
OAF_nag_ps.wav,nag,ps
OAF_name_disgust.wav,name,disgust
OAF_name_angry.wav,name,angry
OAF_nag_happy.wav,nag,happy
OAF_name_sad.wav,name,sad
OAF_mouse_sad.wav,mouse,sad
OAF_name_neutral.wav,name,neutral
OAF_nag_angry.wav,nag,angry
OAF_nag_disgust.wav,nag,disgust
OAF_nag_fear.wav,nag,fear
OAF_name_fear.wav,name,fear
OAF_nag_sad.wav,nag,sad
OAF_nag_neutral.wav,nag,neutral
OAF_mouse_ps.wav,mouse,ps
OAF_near_fear.wav,near,fear
OAF_near_angry.wav,near,angry
OAF_rot_ps.wav,rot,ps
OAF_rose_neutral.wav,rose,neutral
OAF_rose_fear.wav,rose,fear
OAF_rot_angry.wav,rot,angry
OAF_rough_neutral.wav,rough,neutral
OAF_rot_disgust.wav,rot,disgust
OAF_rose_ps.wav,rose,ps
OAF_rough_angry.wav,rough,angry
OAF_rose_disgust.wav,rose,disgust
OAF_rough_happy.wav,rough,happy
OAF_rot_neutral.wav,rot,neutral
OAF_rot_sad.wav,rot,sad
OAF_rose_happy.wav,rose,happy
OAF_rose_sad.wav,rose,sad
OAF_rot_fear.wav,rot,fear
OAF_rough_disgust.wav,rough,disgust
OAF_rough_ps.wav,rough,ps
OAF_rot_happy.wav,rot,happy
OAF_rough_fear.wav,rough,fear
OAF_rush_disgust.wav,rush,disgust
OAF_room_ps.wav,room,ps
OAF_room_fear.wav,room,fear
OAF_ripe_sad.wav,ripe,sad
OAF_ripe_neutral.wav,ripe,neutral
OAF_room_angry.wav,room,angry
OAF_road_sad.wav,road,sad
OAF_room_happy.wav,room,happy
OAF_road_angry.wav,road,angry
OAF_ripe_ps.wav,ripe,ps
OAF_road_ps.wav,road,ps
OAF_road_happy.wav,road,happy
OAF_ripe_happy.wav,ripe,happy
OAF_road_neutral.wav,road,neutral
OAF_room_neutral.wav,room,neutral
OAF_room_sad.wav,room,sad
OAF_road_disgust.wav,road,disgust
OAF_road_fear.wav,road,fear
OAF_room_disgust.wav,room,disgust
OAF_rose_angry.wav,rose,angry
OAF_red_fear.wav,red,fear
OAF_ring_happy.wav,ring,happy
OAF_read_sad.wav,read,sad
OAF_red_disgust.wav,red,disgust
OAF_red_sad.wav,red,sad
OAF_red_angry.wav,red,angry
OAF_read_ps.wav,read,ps
OAF_ripe_angry.wav,ripe,angry
OAF_ring_disgust.wav,ring,disgust
OAF_ring_angry.wav,ring,angry
OAF_ring_ps.wav,ring,ps
OAF_ring_fear.wav,ring,fear
OAF_red_happy.wav,red,happy
OAF_red_ps.wav,red,ps
OAF_red_neutral.wav,red,neutral
OAF_ring_sad.wav,ring,sad
OAF_ring_neutral.wav,ring,neutral
OAF_ripe_fear.wav,ripe,fear
OAF_ripe_disgust.wav,ripe,disgust
OAF_reach_angry.wav,reach,angry
OAF_read_disgust.wav,read,disgust
OAF_reach_sad.wav,reach,sad
OAF_reach_fear.wav,reach,fear
OAF_read_fear.wav,read,fear
OAF_rat_disgust.wav,rat,disgust
OAF_reach_ps.wav,reach,ps
OAF_rat_ps.wav,rat,ps
OAF_rat_neutral.wav,rat,neutral
OAF_rat_angry.wav,rat,angry
OAF_reach_disgust.wav,reach,disgust
OAF_rat_happy.wav,rat,happy
OAF_rat_fear.wav,rat,fear
OAF_reach_neutral.wav,reach,neutral
OAF_read_angry.wav,read,angry
OAF_raise_sad.wav,raise,sad
OAF_reach_happy.wav,reach,happy
OAF_rat_sad.wav,rat,sad
OAF_read_neutral.wav,read,neutral
OAF_read_happy.wav,read,happy
OAF_rain_happy.wav,rain,happy
OAF_raise_disgust.wav,raise,disgust
OAF_raise_neutral.wav,raise,neutral
OAF_raid_ps.wav,raid,ps
OAF_raise_angry.wav,raise,angry
OAF_rain_ps.wav,rain,ps
OAF_raise_fear.wav,raise,fear
OAF_raid_sad.wav,raid,sad
OAF_rain_fear.wav,rain,fear
OAF_rain_disgust.wav,rain,disgust
OAF_rain_angry.wav,rain,angry
OAF_rain_sad.wav,rain,sad
OAF_rain_neutral.wav,rain,neutral
OAF_raise_ps.wav,raise,ps
OAF_raise_happy.wav,raise,happy
OAF_rag_neutral.wav,rag,neutral
OAF_pool_angry.wav,pool,angry
OAF_puff_neutral.wav,puff,neutral
OAF_puff_happy.wav,puff,happy
OAF_puff_angry.wav,puff,angry
OAF_rag_sad.wav,rag,sad
OAF_puff_ps.wav,puff,ps
OAF_raid_happy.wav,raid,happy
OAF_rag_happy.wav,rag,happy
OAF_rag_disgust.wav,rag,disgust
OAF_raid_disgust.wav,raid,disgust
OAF_puff_sad.wav,puff,sad
OAF_puff_fear.wav,puff,fear
OAF_raid_angry.wav,raid,angry
OAF_rag_ps.wav,rag,ps
OAF_rag_angry.wav,rag,angry
OAF_pool_fear.wav,pool,fear
OAF_rag_fear.wav,rag,fear
OAF_puff_disgust.wav,puff,disgust
OAF_raid_fear.wav,raid,fear
OAF_raid_neutral.wav,raid,neutral
OAF_pool_sad.wav,pool,sad
OAF_pool_neutral.wav,pool,neutral
OAF_pike_sad.wav,pike,sad
OAF_pool_happy.wav,pool,happy
OAF_pole_neutral.wav,pole,neutral
OAF_pole_ps.wav,pole,ps
OAF_pole_disgust.wav,pole,disgust
OAF_pole_angry.wav,pole,angry
OAF_pole_fear.wav,pole,fear
OAF_pool_disgust.wav,pool,disgust
OAF_pole_happy.wav,pole,happy
OAF_pole_sad.wav,pole,sad
OAF_pool_ps.wav,pool,ps
OAF_such_fear.wav,such,fear
OAF_sub_happy.wav,sub,happy
OAF_such_angry.wav,such,angry
OAF_south_happy.wav,south,happy
OAF_south_fear.wav,south,fear
OAF_south_sad.wav,south,sad
OAF_sub_angry.wav,sub,angry
OAF_south_disgust.wav,south,disgust
OAF_sub_neutral.wav,sub,neutral
OAF_sub_fear.wav,sub,fear
OAF_south_neutral.wav,south,neutral
OAF_sub_ps.wav,sub,ps
OAF_south_ps.wav,south,ps
OAF_sub_sad.wav,sub,sad
OAF_south_angry.wav,south,angry
OAF_sub_disgust.wav,sub,disgust
OAF_such_disgust.wav,such,disgust
OAF_such_happy.wav,such,happy
OAF_such_neutral.wav,such,neutral
OAF_size_sad.wav,size,sad
OAF_soap_fear.wav,soap,fear
OAF_soap_angry.wav,soap,angry
OAF_soap_happy.wav,soap,happy
OAF_sour_neutral.wav,sour,neutral
OAF_sour_disgust.wav,sour,disgust
OAF_soup_angry.wav,soup,angry
OAF_sour_happy.wav,sour,happy
OAF_sour_fear.wav,sour,fear
OAF_soup_sad.wav,soup,sad
OAF_soup_disgust.wav,soup,disgust
OAF_soup_happy.wav,soup,happy
OAF_soup_ps.wav,soup,ps
OAF_soup_neutral.wav,soup,neutral
OAF_soap_disgust.wav,soap,disgust
OAF_soap_sad.wav,soap,sad
OAF_soap_neutral.wav,soap,neutral
OAF_sour_angry.wav,sour,angry
OAF_soup_fear.wav,soup,fear
OAF_soap_ps.wav,soap,ps
OAF_sour_ps.wav,sour,ps
OAF_sour_sad.wav,sour,sad
OAF_size_angry.wav,size,angry
OAF_should_ps.wav,should,ps
OAF_should_neutral.wav,should,neutral
OAF_should_disgust.wav,should,disgust
OAF_should_angry.wav,should,angry
OAF_shout_sad.wav,shout,sad
OAF_should_happy.wav,should,happy
OAF_shout_neutral.wav,shout,neutral
OAF_shout_happy.wav,shout,happy
OAF_shout_fear.wav,shout,fear
OAF_shout_angry.wav,shout,angry
OAF_should_fear.wav,should,fear
OAF_shirt_sad.wav,shirt,sad
OAF_size_disgust.wav,size,disgust
OAF_shout_ps.wav,shout,ps
OAF_size_fear.wav,size,fear
OAF_size_happy.wav,size,happy
OAF_should_sad.wav,should,sad
OAF_shout_disgust.wav,shout,disgust
OAF_size_neutral.wav,size,neutral
OAF_size_ps.wav,size,ps
OAF_shawl_neutral.wav,shawl,neutral
OAF_sheep_disgust.wav,sheep,disgust
OAF_shawl_fear.wav,shawl,fear
OAF_shirt_disgust.wav,shirt,disgust
OAF_shirt_neutral.wav,shirt,neutral
OAF_shirt_fear.wav,shirt,fear
OAF_sheep_ps.wav,sheep,ps
OAF_sheep_neutral.wav,sheep,neutral
OAF_sheep_happy.wav,sheep,happy
OAF_shawl_ps.wav,shawl,ps
OAF_sheep_sad.wav,sheep,sad
OAF_shirt_angry.wav,shirt,angry
OAF_sheep_fear.wav,sheep,fear
OAF_shawl_happy.wav,shawl,happy
OAF_sheep_angry.wav,sheep,angry
OAF_shawl_disgust.wav,shawl,disgust
OAF_shawl_sad.wav,shawl,sad
OAF_shirt_happy.wav,shirt,happy
OAF_shirt_ps.wav,shirt,ps
OAF_shall_ps.wav,shall,ps
OAF_sell_ps.wav,sell,ps
OAF_shack_ps.wav,shack,ps
OAF_shall_fear.wav,shall,fear
OAF_sell_neutral.wav,sell,neutral
OAF_shack_fear.wav,shack,fear
OAF_sell_disgust.wav,sell,disgust
OAF_shall_neutral.wav,shall,neutral
OAF_shack_angry.wav,shack,angry
OAF_shall_angry.wav,shall,angry
OAF_sell_sad.wav,sell,sad
OAF_shack_neutral.wav,shack,neutral
OAF_sell_fear.wav,sell,fear
OAF_shack_disgust.wav,shack,disgust
OAF_shawl_angry.wav,shawl,angry
OAF_sell_happy.wav,sell,happy
OAF_shack_sad.wav,shack,sad
OAF_shall_disgust.wav,shall,disgust
OAF_shall_sad.wav,shall,sad
OAF_shack_happy.wav,shack,happy
OAF_shall_happy.wav,shall,happy
OAF_seize_disgust.wav,seize,disgust
OAF_sail_sad.wav,sail,sad
OAF_sail_neutral.wav,sail,neutral
OAF_seize_neutral.wav,seize,neutral
OAF_search_sad.wav,search,sad
OAF_seize_angry.wav,seize,angry
OAF_seize_ps.wav,seize,ps
OAF_search_ps.wav,search,ps
OAF_sail_ps.wav,sail,ps
OAF_search_disgust.wav,search,disgust
OAF_search_happy.wav,search,happy
OAF_search_angry.wav,search,angry
OAF_seize_happy.wav,seize,happy
OAF_seize_sad.wav,seize,sad
OAF_search_fear.wav,search,fear
OAF_search_neutral.wav,search,neutral
OAF_seize_fear.wav,seize,fear
OAF_sell_angry.wav,sell,angry
OAF_said_happy.wav,said,happy
OAF_rush_ps.wav,rush,ps
OAF_sail_disgust.wav,sail,disgust
OAF_sail_angry.wav,sail,angry
OAF_said_angry.wav,said,angry
OAF_said_ps.wav,said,ps
OAF_said_fear.wav,said,fear
OAF_rush_happy.wav,rush,happy
OAF_rush_sad.wav,rush,sad
OAF_rush_fear.wav,rush,fear
OAF_said_neutral.wav,said,neutral
OAF_rush_angry.wav,rush,angry
OAF_said_disgust.wav,said,disgust
OAF_rush_neutral.wav,rush,neutral
OAF_said_sad.wav,said,sad
OAF_rough_sad.wav,rough,sad
OAF_sail_fear.wav,sail,fear
OAF_sail_happy.wav,sail,happy
OAF_tough_fear.wav,tough,fear
OAF_tool_sad.wav,tool,sad
OAF_vine_angry.wav,vine,angry
OAF_turn_neutral.wav,turn,neutral
OAF_tough_angry.wav,tough,angry
OAF_tool_neutral.wav,tool,neutral
OAF_tool_happy.wav,tool,happy
OAF_turn_fear.wav,turn,fear
OAF_tool_ps.wav,tool,ps
OAF_turn_angry.wav,turn,angry
OAF_tool_fear.wav,tool,fear
OAF_turn_happy.wav,turn,happy
OAF_tough_sad.wav,tough,sad
OAF_turn_disgust.wav,turn,disgust
OAF_tough_neutral.wav,tough,neutral
OAF_tough_happy.wav,tough,happy
OAF_tough_disgust.wav,tough,disgust
OAF_tough_ps.wav,tough,ps
OAF_turn_ps.wav,turn,ps
OAF_tire_sad.wav,tire,sad
OAF_ton_disgust.wav,ton,disgust
OAF_tire_disgust.wav,tire,disgust
OAF_ton_happy.wav,ton,happy
OAF_tire_fear.wav,tire,fear
OAF_ton_neutral.wav,ton,neutral
OAF_ton_angry.wav,ton,angry
OAF_ton_ps.wav,ton,ps
OAF_tire_neutral.wav,tire,neutral
OAF_ton_sad.wav,ton,sad
OAF_tire_happy.wav,tire,happy
OAF_ton_fear.wav,ton,fear
OAF_tire_ps.wav,tire,ps
OAF_tire_angry.wav,tire,angry
OAF_tool_disgust.wav,tool,disgust
OAF_tool_angry.wav,tool,angry
OAF_tip_fear.wav,tip,fear
OAF_tip_disgust.wav,tip,disgust
OAF_time_ps.wav,time,ps
OAF_thumb_ps.wav,thumb,ps
OAF_time_neutral.wav,time,neutral
OAF_time_angry.wav,time,angry
OAF_tip_angry.wav,tip,angry
OAF_tip_happy.wav,tip,happy
OAF_time_disgust.wav,time,disgust
OAF_tip_neutral.wav,tip,neutral
OAF_time_happy.wav,time,happy
OAF_thumb_neutral.wav,thumb,neutral
OAF_time_fear.wav,time,fear
OAF_time_sad.wav,time,sad
OAF_tip_sad.wav,tip,sad
OAF_tip_ps.wav,tip,ps
OAF_thought_disgust.wav,thought,disgust
OAF_thumb_disgust.wav,thumb,disgust
OAF_thought_ps.wav,thought,ps
OAF_third_happy.wav,third,happy
OAF_thought_angry.wav,thought,angry
OAF_thumb_angry.wav,thumb,angry
OAF_third_sad.wav,third,sad
OAF_third_neutral.wav,third,neutral
OAF_third_angry.wav,third,angry
OAF_thought_neutral.wav,thought,neutral
OAF_third_disgust.wav,third,disgust
OAF_thumb_fear.wav,thumb,fear
OAF_third_fear.wav,third,fear
OAF_thought_sad.wav,thought,sad
OAF_third_ps.wav,third,ps
OAF_thought_happy.wav,thought,happy
OAF_thought_fear.wav,thought,fear
OAF_thumb_sad.wav,thumb,sad
OAF_thumb_happy.wav,thumb,happy
OAF_tell_ps.wav,tell,ps
OAF_thin_happy.wav,thin,happy
OAF_tell_disgust.wav,tell,disgust
OAF_thin_angry.wav,thin,angry
OAF_tell_angry.wav,tell,angry
OAF_team_ps.wav,team,ps
OAF_team_sad.wav,team,sad
OAF_tell_neutral.wav,tell,neutral
OAF_thin_disgust.wav,thin,disgust
OAF_tell_fear.wav,tell,fear
OAF_tell_sad.wav,tell,sad
OAF_thin_ps.wav,thin,ps
OAF_thin_fear.wav,thin,fear
OAF_tell_happy.wav,tell,happy
OAF_thin_sad.wav,thin,sad
OAF_thin_neutral.wav,thin,neutral
OAF_talk_fear.wav,talk,fear
OAF_talk_ps.wav,talk,ps
OAF_tape_angry.wav,tape,angry
OAF_tape_fear.wav,tape,fear
OAF_team_fear.wav,team,fear
OAF_talk_sad.wav,talk,sad
OAF_talk_neutral.wav,talk,neutral
OAF_team_disgust.wav,team,disgust
OAF_tape_ps.wav,tape,ps
OAF_tape_neutral.wav,tape,neutral
OAF_tape_disgust.wav,tape,disgust
OAF_team_angry.wav,team,angry
OAF_tape_happy.wav,tape,happy
OAF_tape_sad.wav,tape,sad
OAF_team_neutral.wav,team,neutral
OAF_team_happy.wav,team,happy
OAF_take_angry.wav,take,angry
OAF_take_fear.wav,take,fear
OAF_talk_angry.wav,talk,angry
OAF_take_happy.wav,take,happy
OAF_sure_ps.wav,sure,ps
OAF_such_sad.wav,such,sad
OAF_take_disgust.wav,take,disgust
OAF_take_sad.wav,take,sad
OAF_take_neutral.wav,take,neutral
OAF_sure_disgust.wav,sure,disgust
OAF_sure_angry.wav,sure,angry
OAF_sure_fear.wav,sure,fear
OAF_such_ps.wav,such,ps
OAF_sure_neutral.wav,sure,neutral
OAF_sure_sad.wav,sure,sad
OAF_take_ps.wav,take,ps
OAF_sure_happy.wav,sure,happy
OAF_talk_happy.wav,talk,happy
OAF_talk_disgust.wav,talk,disgust
OAF_wife_happy.wav,wife,happy
OAF_wife_angry.wav,wife,angry
OAF_white_disgust.wav,white,disgust
OAF_whip_sad.wav,whip,sad
OAF_white_sad.wav,white,sad
OAF_white_neutral.wav,white,neutral
OAF_white_angry.wav,white,angry
OAF_whip_ps.wav,whip,ps
OAF_wife_disgust.wav,wife,disgust
OAF_white_happy.wav,white,happy
OAF_whip_happy.wav,whip,happy
OAF_whip_fear.wav,whip,fear
OAF_white_fear.wav,white,fear
OAF_white_ps.wav,white,ps
OAF_when_disgust.wav,when,disgust
OAF_which_neutral.wav,which,neutral
OAF_which_sad.wav,which,sad
OAF_which_ps.wav,which,ps
OAF_when_happy.wav,when,happy
OAF_when_angry.wav,when,angry
OAF_which_happy.wav,which,happy
OAF_when_sad.wav,when,sad
OAF_which_disgust.wav,which,disgust
OAF_when_ps.wav,when,ps
OAF_whip_angry.wav,whip,angry
OAF_when_fear.wav,when,fear
OAF_which_fear.wav,which,fear
OAF_which_angry.wav,which,angry
OAF_whip_neutral.wav,whip,neutral
OAF_whip_disgust.wav,whip,disgust
OAF_wheat_sad.wav,wheat,sad
OAF_wheat_ps.wav,wheat,ps
OAF_wheat_fear.wav,wheat,fear
OAF_week_sad.wav,week,sad
OAF_wheat_neutral.wav,wheat,neutral
OAF_wheat_disgust.wav,wheat,disgust
OAF_wheat_angry.wav,wheat,angry
OAF_wheat_happy.wav,wheat,happy
OAF_when_neutral.wav,when,neutral
OAF_week_happy.wav,week,happy
OAF_wash_ps.wav,wash,ps
OAF_walk_fear.wav,walk,fear
OAF_week_disgust.wav,week,disgust
OAF_walk_happy.wav,walk,happy
OAF_wash_angry.wav,wash,angry
OAF_walk_ps.wav,walk,ps
OAF_wash_neutral.wav,wash,neutral
OAF_wash_fear.wav,wash,fear
OAF_wag_sad.wav,wag,sad
OAF_week_neutral.wav,week,neutral
OAF_week_fear.wav,week,fear
OAF_week_angry.wav,week,angry
OAF_wash_happy.wav,wash,happy
OAF_walk_neutral.wav,walk,neutral
OAF_wash_disgust.wav,wash,disgust
OAF_walk_sad.wav,walk,sad
OAF_wash_sad.wav,wash,sad
OAF_week_ps.wav,week,ps
OAF_wag_fear.wav,wag,fear
OAF_wag_neutral.wav,wag,neutral
OAF_vote_fear.wav,vote,fear
OAF_wag_angry.wav,wag,angry
OAF_void_neutral.wav,void,neutral
OAF_vote_angry.wav,vote,angry
OAF_walk_disgust.wav,walk,disgust
OAF_vote_disgust.wav,vote,disgust
OAF_wag_ps.wav,wag,ps
OAF_void_ps.wav,void,ps
OAF_wag_disgust.wav,wag,disgust
OAF_vote_neutral.wav,vote,neutral
OAF_void_sad.wav,void,sad
OAF_vote_happy.wav,vote,happy
OAF_wag_happy.wav,wag,happy
OAF_vote_sad.wav,vote,sad
OAF_vote_ps.wav,vote,ps
OAF_walk_angry.wav,walk,angry
OAF_turn_sad.wav,turn,sad
OAF_void_happy.wav,void,happy
OAF_void_angry.wav,void,angry
OAF_voice_sad.wav,voice,sad
OAF_vine_fear.wav,vine,fear
OAF_vine_disgust.wav,vine,disgust
OAF_voice_angry.wav,voice,angry
OAF_voice_happy.wav,voice,happy
OAF_voice_disgust.wav,voice,disgust
OAF_vine_sad.wav,vine,sad
OAF_voice_ps.wav,voice,ps
OAF_voice_fear.wav,voice,fear
OAF_voice_neutral.wav,voice,neutral
OAF_vine_neutral.wav,vine,neutral
OAF_vine_happy.wav,vine,happy
OAF_vine_ps.wav,vine,ps
OAF_void_fear.wav,void,fear
OAF_void_disgust.wav,void,disgust
YAF_bought_fear.wav,bought,fear
YAF_bone_angry.wav,bone,angry
YAF_book_fear.wav,book,fear
YAF_book_angry.wav,book,angry
YAF_bone_sad.wav,bone,sad
YAF_book_sad.wav,book,sad
YAF_book_ps.wav,book,ps
YAF_bought_angry.wav,bought,angry
YAF_bone_fear.wav,bone,fear
YAF_bone_neutral.wav,bone,neutral
YAF_bone_disgust.wav,bone,disgust
YAF_book_neutral.wav,book,neutral
YAF_book_happy.wav,book,happy
YAF_bone_ps.wav,bone,ps
YAF_bone_happy.wav,bone,happy
YAF_book_disgust.wav,book,disgust
YAF_bought_disgust.wav,bought,disgust
YAF_boat_ps.wav,boat,ps
YAF_boat_fear.wav,boat,fear
YAF_bite_sad.wav,bite,sad
YAF_bite_happy.wav,bite,happy
YAF_boat_neutral.wav,boat,neutral
YAF_bite_fear.wav,bite,fear
YAF_bite_angry.wav,bite,angry
YAF_boat_angry.wav,boat,angry
YAF_bite_ps.wav,bite,ps
YAF_boat_disgust.wav,boat,disgust
YAF_beg_happy.wav,beg,happy
YAF_boat_sad.wav,boat,sad
YAF_beg_sad.wav,beg,sad
YAF_bite_neutral.wav,bite,neutral
YAF_bite_disgust.wav,bite,disgust
YAF_boat_happy.wav,boat,happy
YAF_bath_fear.wav,bath,fear
YAF_bean_ps.wav,bean,ps
YAF_bean_happy.wav,bean,happy
YAF_bean_disgust.wav,bean,disgust
YAF_bath_happy.wav,bath,happy
YAF_beg_disgust.wav,beg,disgust
YAF_bean_neutral.wav,bean,neutral
YAF_bath_neutral.wav,bath,neutral
YAF_bean_angry.wav,bean,angry
YAF_bath_sad.wav,bath,sad
YAF_beg_angry.wav,beg,angry
YAF_beg_fear.wav,beg,fear
YAF_bean_sad.wav,bean,sad
YAF_bean_fear.wav,bean,fear
YAF_bath_ps.wav,bath,ps
YAF_beg_ps.wav,beg,ps
YAF_beg_neutral.wav,beg,neutral
YAF_base_happy.wav,base,happy
YAF_base_neutral.wav,base,neutral
YAF_back_sad.wav,back,sad
YAF_bar_happy.wav,bar,happy
YAF_bath_angry.wav,bath,angry
YAF_base_angry.wav,base,angry
YAF_base_disgust.wav,base,disgust
YAF_bar_angry.wav,bar,angry
YAF_bar_disgust.wav,bar,disgust
YAF_bar_fear.wav,bar,fear
YAF_base_fear.wav,base,fear
YAF_bar_sad.wav,bar,sad
YAF_bar_neutral.wav,bar,neutral
YAF_base_ps.wav,base,ps
YAF_bar_ps.wav,bar,ps
YAF_bath_disgust.wav,bath,disgust
YAF_base_sad.wav,base,sad
YAF_back_neutral.wav,back,neutral
YAF_back_ps.wav,back,ps
OAF_young_ps.wav,young,ps
OAF_young_sad.wav,young,sad
OAF_young_happy.wav,young,happy
OAF_youth_happy.wav,youth,happy
YAF_back_fear.wav,back,fear
OAF_youth_fear.wav,youth,fear
OAF_youth_angry.wav,youth,angry
OA_bite_neutral.wav,bite,neutral
OAF_youth_ps.wav,youth,ps
YAF_back_disgust.wav,back,disgust
OAF_youth_sad.wav,youth,sad
OAF_youth_neutral.wav,youth,neutral
YAF_back_angry.wav,back,angry
YAF_back_happy.wav,back,happy
OAF_youth_disgust.wav,youth,disgust
OAF_young_neutral.wav,young,neutral
OAF_yes_fear.wav,yes,fear
OAF_yearn_angry.wav,yearn,angry
OAF_yearn_fear.wav,yearn,fear
OAF_yearn_ps.wav,yearn,ps
OAF_yearn_happy.wav,yearn,happy
OAF_yes_neutral.wav,yes,neutral
OAF_yes_sad.wav,yes,sad
OAF_yearn_sad.wav,yearn,sad
OAF_yearn_disgust.wav,yearn,disgust
OAF_yes_ps.wav,yes,ps
OAF_yearn_neutral.wav,yearn,neutral
OAF_yes_angry.wav,yes,angry
OAF_yes_happy.wav,yes,happy
OAF_young_angry.wav,young,angry
OAF_yes_disgust.wav,yes,disgust
OAF_young_fear.wav,young,fear
OAF_young_disgust.wav,young,disgust
